season,game_type,week,weekday,gameday,gametime,game_time_12hr,game_id,home_team,away_team,location,spread_line,away_spread_odds,home_spread_odds,home_record_pre_W,home_record_pre_L,home_record_pre_T,home_record_pre_pct,away_record_pre_W,away_record_pre_L,away_record_pre_T,away_record_pre_pct,home_score,away_score,total_line,over_odds,under_odds,away_moneyline,home_moneyline,roof,surface,temp,away_rest,home_rest
2015,REG,7,Sunday,2015-10-25,13:00,1:00 PM,2015_07_ATL_TEN,TEN,ATL,Home,-5.5,-108.0,-102.0,1,4,0,0.2,5,1,0,0.8333333333333334,7.0,10.0,45.5,-105.0,-105.0,-230.0,205.0,outdoors,grass,59.0,10,7
2015,REG,7,Sunday,2015-10-25,09:30,9:30 AM,2015_07_BUF_JAX,JAX,BUF,Neutral,-3.5,104.0,-115.0,1,5,0,0.16666666666666666,3,3,0,0.5,34.0,31.0,41.0,-109.0,-101.0,-170.0,153.0,outdoors,grass,48.0,7,7
2015,REG,7,Sunday,2015-10-25,13:00,1:00 PM,2015_07_CLE_STL,STL,CLE,Home,6.5,102.0,-113.0,2,3,0,0.4,2,4,0,0.3333333333333333,24.0,6.0,43.5,-103.0,-107.0,244.0,-276.0,dome,astroplay,,7,14
2015,REG,7,Sunday,2015-10-25,16:25,4:25 PM,2015_07_DAL_NYG,NYG,DAL,Home,3.0,-110.0,100.0,3,3,0,0.5,2,3,0,0.4,27.0,20.0,44.5,-107.0,-103.0,140.0,-155.0,outdoors,fieldturf,71.0,14,6
2015,REG,7,Sunday,2015-10-25,13:00,1:00 PM,2015_07_HOU_MIA,MIA,HOU,Home,4.5,102.0,-113.0,2,3,0,0.4,2,4,0,0.3333333333333333,44.0,26.0,46.5,-113.0,102.0,195.0,-218.0,outdoors,grass,84.0,7,7
2015,REG,7,Sunday,2015-10-25,13:00,1:00 PM,2015_07_MIN_DET,DET,MIN,Home,1.0,-102.0,-108.0,1,5,0,0.16666666666666666,3,2,0,0.6,19.0,28.0,44.5,-108.0,-102.0,104.0,-115.0,dome,fieldturf,,7,7
2015,REG,7,Sunday,2015-10-25,13:00,1:00 PM,2015_07_NO_IND,IND,NO,Home,5.5,-102.0,-108.0,3,3,0,0.5,2,4,0,0.3333333333333333,21.0,27.0,52.5,-101.0,-109.0,211.0,-236.0,open,fieldturf,,10,7
2015,REG,7,Sunday,2015-10-25,13:00,1:00 PM,2015_07_NYJ_NE,NE,NYJ,Home,7.0,-120.0,109.0,5,0,0,1.0,4,1,0,0.8,30.0,23.0,47.0,100.0,-110.0,264.0,-300.0,outdoors,fieldturf,58.0,7,7
2015,REG,7,Sunday,2015-10-25,16:05,4:05 PM,2015_07_OAK_SD,SD,OAK,Home,3.5,-108.0,-102.0,2,4,0,0.3333333333333333,2,3,0,0.4,29.0,37.0,48.0,-102.0,-108.0,171.0,-190.0,outdoors,grass,77.0,14,7
2015,REG,7,Sunday,2015-10-25,20:30,8:30 PM,2015_07_PHI_CAR,CAR,PHI,Home,3.0,-123.0,111.0,5,0,0,1.0,3,3,0,0.5,27.0,16.0,46.0,-105.0,-105.0,124.0,-137.0,outdoors,grass,71.0,6,7
2015,REG,7,Sunday,2015-10-25,13:00,1:00 PM,2015_07_PIT_KC,KC,PIT,Home,4.0,-103.0,-107.0,1,5,0,0.16666666666666666,4,2,0,0.6666666666666666,23.0,13.0,41.5,-103.0,-107.0,186.0,-208.0,outdoors,grass,58.0,7,7
2015,REG,7,Sunday,2015-10-25,13:00,1:00 PM,2015_07_TB_WAS,WAS,TB,Home,3.0,-110.0,100.0,2,4,0,0.3333333333333333,2,3,0,0.4,31.0,30.0,42.0,-103.0,-107.0,136.0,-150.0,outdoors,grass,64.0,14,7
2015,REG,7,Monday,2015-10-26,20:30,8:30 PM,2015_07_BAL_ARI,ARI,BAL,Home,10.0,-108.0,-102.0,4,2,0,0.6666666666666666,1,5,0,0.16666666666666666,26.0,18.0,49.5,-102.0,-108.0,389.0,-455.0,closed,grass,,8,8
2015,REG,8,Thursday,2015-10-29,20:25,8:25 PM,2015_08_MIA_NE,NE,MIA,Home,8.0,102.0,-113.0,6,0,0,1.0,3,3,0,0.5,36.0,7.0,51.0,102.0,-112.0,365.0,-425.0,outdoors,fieldturf,58.0,4,4
2015,REG,8,Sunday,2015-11-01,13:00,1:00 PM,2015_08_ARI_CLE,CLE,ARI,Home,-7.0,100.0,-110.0,2,5,0,0.2857142857142857,5,2,0,0.7142857142857143,20.0,34.0,46.0,-108.0,-102.0,-308.0,271.0,outdoors,grass,58.0,6,7
2015,REG,8,Sunday,2015-11-01,13:00,1:00 PM,2015_08_CIN_PIT,PIT,CIN,Home,1.0,100.0,-110.0,4,3,0,0.5714285714285714,6,0,0,1.0,10.0,16.0,49.0,100.0,-110.0,106.0,-117.0,outdoors,grass,62.0,14,7
2015,REG,8,Sunday,2015-11-01,09:30,9:30 AM,2015_08_DET_KC,KC,DET,Neutral,3.0,111.0,-123.0,2,5,0,0.2857142857142857,1,6,0,0.14285714285714285,45.0,10.0,45.0,-113.0,102.0,153.0,-170.0,outdoors,grass,50.0,7,7
2015,REG,8,Sunday,2015-11-01,20:30,8:30 PM,2015_08_GB_DEN,DEN,GB,Home,-2.5,-110.0,100.0,6,0,0,1.0,6,0,0,1.0,29.0,10.0,46.0,-110.0,100.0,-133.0,120.0,outdoors,grass,61.0,14,14
2015,REG,8,Sunday,2015-11-01,13:00,1:00 PM,2015_08_MIN_CHI,CHI,MIN,Home,-1.0,-110.0,100.0,2,4,0,0.3333333333333333,4,2,0,0.6666666666666666,20.0,23.0,43.5,-102.0,-108.0,-117.0,106.0,outdoors,grass,62.0,7,14
2015,REG,8,Sunday,2015-11-01,13:00,1:00 PM,2015_08_NYG_NO,NO,NYG,Home,3.0,106.0,-117.0,3,4,0,0.42857142857142855,4,3,0,0.5714285714285714,52.0,49.0,51.5,-107.0,-103.0,151.0,-167.0,dome,sportturf,,7,7
2015,REG,8,Sunday,2015-11-01,16:05,4:05 PM,2015_08_NYJ_OAK,OAK,NYJ,Home,-3.0,-120.0,109.0,3,3,0,0.5,4,2,0,0.6666666666666666,34.0,20.0,43.5,-107.0,-103.0,-170.0,153.0,outdoors,grass,68.0,7,7
2015,REG,8,Sunday,2015-11-01,13:00,1:00 PM,2015_08_SD_BAL,BAL,SD,Home,4.5,-105.0,-105.0,1,6,0,0.14285714285714285,2,5,0,0.2857142857142857,29.0,26.0,50.0,106.0,-117.0,186.0,-208.0,outdoors,sportturf,63.0,7,6
2015,REG,8,Sunday,2015-11-01,16:25,4:25 PM,2015_08_SEA_DAL,DAL,SEA,Home,-4.5,-104.0,-106.0,2,4,0,0.3333333333333333,3,4,0,0.42857142857142855,12.0,13.0,41.5,-105.0,-105.0,-208.0,186.0,closed,matrixturf,,10,7
2015,REG,8,Sunday,2015-11-01,13:00,1:00 PM,2015_08_SF_STL,STL,SF,Home,8.0,100.0,-110.0,3,3,0,0.5,2,5,0,0.2857142857142857,27.0,6.0,41.0,-106.0,-104.0,346.0,-400.0,dome,astroplay,,10,7
2015,REG,8,Sunday,2015-11-01,13:00,1:00 PM,2015_08_TB_ATL,ATL,TB,Home,8.0,-114.0,103.0,6,1,0,0.8571428571428571,2,4,0,0.3333333333333333,20.0,23.0,47.5,-110.0,100.0,346.0,-400.0,dome,fieldturf,,7,7
2015,REG,8,Sunday,2015-11-01,13:00,1:00 PM,2015_08_TEN_HOU,HOU,TEN,Home,3.5,-107.0,-103.0,2,5,0,0.2857142857142857,1,5,0,0.16666666666666666,20.0,6.0,43.0,-105.0,-105.0,166.0,-185.0,closed,fieldturf,,7,7
2015,REG,8,Monday,2015-11-02,20:30,8:30 PM,2015_08_IND_CAR,CAR,IND,Home,5.0,-110.0,100.0,6,0,0,1.0,3,4,0,0.42857142857142855,29.0,26.0,44.5,-110.0,100.0,197.0,-220.0,outdoors,grass,60.0,8,8
2015,REG,9,Thursday,2015-11-05,20:25,8:25 PM,2015_09_CLE_CIN,CIN,CLE,Home,13.0,109.0,-120.0,7,0,0,1.0,2,6,0,0.25,31.0,10.0,45.5,-101.0,-109.0,671.0,-850.0,outdoors,fieldturf,71.0,4,4
2015,REG,9,Sunday,2015-11-08,16:05,4:05 PM,2015_09_ATL_SF,SF,ATL,Home,-9.5,-105.0,-105.0,2,6,0,0.25,6,2,0,0.75,17.0,16.0,43.5,-110.0,100.0,-420.0,361.0,outdoors,grass,58.0,7,7
2015,REG,9,Sunday,2015-11-08,16:25,4:25 PM,2015_09_DEN_IND,IND,DEN,Home,-3.5,111.0,-123.0,3,5,0,0.375,7,0,0,1.0,27.0,24.0,45.0,-104.0,-106.0,-170.0,153.0,open,fieldturf,,7,6
2015,REG,9,Sunday,2015-11-08,13:00,1:00 PM,2015_09_GB_CAR,CAR,GB,Home,-2.0,-103.0,-107.0,7,0,0,1.0,6,1,0,0.8571428571428571,37.0,29.0,45.5,-105.0,-105.0,-120.0,109.0,outdoors,grass,57.0,7,6
2015,REG,9,Sunday,2015-11-08,13:00,1:00 PM,2015_09_JAX_NYJ,NYJ,JAX,Home,7.5,-106.0,-104.0,4,3,0,0.5714285714285714,2,5,0,0.2857142857142857,28.0,23.0,42.0,-103.0,-107.0,293.0,-335.0,outdoors,fieldturf,56.0,14,7
2015,REG,9,Sunday,2015-11-08,13:00,1:00 PM,2015_09_MIA_BUF,BUF,MIA,Home,4.0,-107.0,-103.0,3,4,0,0.42857142857142855,3,4,0,0.42857142857142855,33.0,17.0,44.0,-106.0,-104.0,181.0,-202.0,outdoors,a_turf,49.0,10,14
2015,REG,9,Sunday,2015-11-08,16:05,4:05 PM,2015_09_NYG_TB,TB,NYG,Home,-1.5,-102.0,-108.0,3,4,0,0.42857142857142855,4,4,0,0.5,18.0,32.0,49.0,-111.0,101.0,-115.0,104.0,outdoors,grass,80.0,7,7
2015,REG,9,Sunday,2015-11-08,13:00,1:00 PM,2015_09_OAK_PIT,PIT,OAK,Home,6.0,-104.0,-106.0,4,4,0,0.5,4,3,0,0.5714285714285714,38.0,35.0,47.5,-103.0,-107.0,231.0,-260.0,outdoors,grass,54.0,7,7
2015,REG,9,Sunday,2015-11-08,20:30,8:30 PM,2015_09_PHI_DAL,DAL,PHI,Home,-3.0,-118.0,107.0,2,5,0,0.2857142857142857,3,4,0,0.42857142857142855,27.0,33.0,43.5,-104.0,-106.0,-165.0,149.0,closed,matrixturf,,14,7
2015,REG,9,Sunday,2015-11-08,13:00,1:00 PM,2015_09_STL_MIN,MIN,STL,Home,2.0,-107.0,-103.0,5,2,0,0.7142857142857143,4,3,0,0.5714285714285714,21.0,18.0,40.0,-101.0,-109.0,111.0,-123.0,outdoors,fieldturf,51.0,7,7
2015,REG,9,Sunday,2015-11-08,13:00,1:00 PM,2015_09_TEN_NO,NO,TEN,Home,7.0,-110.0,100.0,4,4,0,0.5,1,6,0,0.14285714285714285,28.0,34.0,50.0,102.0,-113.0,264.0,-300.0,dome,sportturf,,7,7
2015,REG,9,Sunday,2015-11-08,13:00,1:00 PM,2015_09_WAS_NE,NE,WAS,Home,13.5,-100.0,-110.0,7,0,0,1.0,3,4,0,0.42857142857142855,27.0,10.0,51.5,-102.0,-108.0,828.0,-1100.0,outdoors,fieldturf,54.0,14,10
2015,REG,9,Monday,2015-11-09,20:30,8:30 PM,2015_09_CHI_SD,SD,CHI,Home,3.5,-108.0,-102.0,2,6,0,0.25,2,5,0,0.2857142857142857,19.0,22.0,49.0,100.0,-110.0,161.0,-179.0,outdoors,grass,63.0,8,8
2015,REG,10,Thursday,2015-11-12,20:25,8:25 PM,2015_10_BUF_NYJ,NYJ,BUF,Home,2.5,-109.0,-101.0,5,3,0,0.625,4,4,0,0.5,17.0,22.0,41.5,-115.0,104.0,114.0,-126.0,outdoors,fieldturf,60.0,4,4
2015,REG,10,Sunday,2015-11-15,20:30,8:30 PM,2015_10_ARI_SEA,SEA,ARI,Home,3.0,-113.0,102.0,4,4,0,0.5,6,2,0,0.75,32.0,39.0,43.5,-104.0,-106.0,136.0,-150.0,outdoors,fieldturf,49.0,14,14
2015,REG,10,Sunday,2015-11-15,13:00,1:00 PM,2015_10_CAR_TEN,TEN,CAR,Home,-3.5,-105.0,-105.0,2,6,0,0.25,8,0,0,1.0,10.0,27.0,42.5,-103.0,-107.0,-195.0,175.0,outdoors,grass,57.0,7,7
2015,REG,10,Sunday,2015-11-15,13:00,1:00 PM,2015_10_CHI_STL,STL,CHI,Home,7.5,-102.0,-108.0,4,4,0,0.5,3,5,0,0.375,13.0,37.0,42.0,100.0,-110.0,324.0,-373.0,dome,astroplay,,6,7
2015,REG,10,Sunday,2015-11-15,13:00,1:00 PM,2015_10_CLE_PIT,PIT,CLE,Home,7.0,-105.0,-105.0,5,4,0,0.5555555555555556,2,7,0,0.2222222222222222,30.0,9.0,43.5,-111.0,101.0,271.0,-308.0,outdoors,grass,61.0,10,7
2015,REG,10,Sunday,2015-11-15,13:00,1:00 PM,2015_10_DAL_TB,TB,DAL,Home,-1.0,-102.0,-108.0,3,5,0,0.375,2,6,0,0.25,10.0,6.0,43.5,-115.0,104.0,-109.0,-101.0,outdoors,grass,79.0,7,7
2015,REG,10,Sunday,2015-11-15,13:00,1:00 PM,2015_10_DET_GB,GB,DET,Home,10.5,-113.0,102.0,6,2,0,0.75,1,7,0,0.125,16.0,18.0,50.0,-108.0,-102.0,491.0,-590.0,outdoors,grass,55.0,14,7
2015,REG,10,Sunday,2015-11-15,13:00,1:00 PM,2015_10_JAX_BAL,BAL,JAX,Home,4.0,-105.0,-105.0,2,6,0,0.25,2,6,0,0.25,20.0,22.0,47.0,-104.0,-106.0,186.0,-208.0,outdoors,sportturf,60.0,7,14
2015,REG,10,Sunday,2015-11-15,16:25,4:25 PM,2015_10_KC_DEN,DEN,KC,Home,4.0,-113.0,102.0,7,1,0,0.875,3,5,0,0.375,13.0,29.0,42.0,-109.0,-101.0,181.0,-202.0,outdoors,grass,64.0,14,7
2015,REG,10,Sunday,2015-11-15,13:00,1:00 PM,2015_10_MIA_PHI,PHI,MIA,Home,5.5,-108.0,-102.0,4,4,0,0.5,3,5,0,0.375,19.0,20.0,49.0,-107.0,-103.0,205.0,-230.0,outdoors,grass,59.0,7,7
2015,REG,10,Sunday,2015-11-15,16:05,4:05 PM,2015_10_MIN_OAK,OAK,MIN,Home,3.0,102.0,-113.0,4,4,0,0.5,6,2,0,0.75,14.0,30.0,44.0,-103.0,-107.0,148.0,-164.0,outdoors,grass,62.0,7,7
2015,REG,10,Sunday,2015-11-15,16:25,4:25 PM,2015_10_NE_NYG,NYG,NE,Home,-7.0,-104.0,-106.0,5,4,0,0.5555555555555556,8,0,0,1.0,26.0,27.0,52.5,-106.0,-104.0,-320.0,281.0,outdoors,fieldturf,60.0,7,7
2015,REG,10,Sunday,2015-11-15,13:00,1:00 PM,2015_10_NO_WAS,WAS,NO,Home,-1.0,-105.0,-105.0,3,5,0,0.375,4,5,0,0.4444444444444444,47.0,14.0,52.0,-105.0,-105.0,-113.0,102.0,outdoors,grass,61.0,7,7
2015,REG,10,Monday,2015-11-16,20:30,8:30 PM,2015_10_HOU_CIN,CIN,HOU,Home,10.0,-105.0,-105.0,8,0,0,1.0,3,5,0,0.375,6.0,10.0,46.5,-108.0,-102.0,400.0,-470.0,outdoors,fieldturf,53.0,15,11
2015,REG,11,Thursday,2015-11-19,20:25,8:25 PM,2015_11_TEN_JAX,JAX,TEN,Home,3.0,-120.0,109.0,3,6,0,0.3333333333333333,2,7,0,0.2222222222222222,19.0,13.0,41.5,-115.0,104.0,127.0,-140.0,outdoors,grass,75.0,4,4
2015,REG,11,Sunday,2015-11-22,20:30,8:30 PM,2015_11_CIN_ARI,ARI,CIN,Home,4.0,-113.0,102.0,7,2,0,0.7777777777777778,8,1,0,0.8888888888888888,34.0,31.0,48.0,-113.0,102.0,179.0,-199.0,closed,grass,,6,7
2015,REG,11,Sunday,2015-11-22,13:00,1:00 PM,2015_11_DAL_MIA,MIA,DAL,Home,-2.5,-110.0,100.0,4,5,0,0.4444444444444444,2,7,0,0.2222222222222222,14.0,24.0,45.0,-105.0,-105.0,-134.0,121.0,outdoors,grass,74.0,7,7
2015,REG,11,Sunday,2015-11-22,13:00,1:00 PM,2015_11_DEN_CHI,CHI,DEN,Home,-2.5,-102.0,-108.0,4,5,0,0.4444444444444444,7,2,0,0.7777777777777778,15.0,17.0,41.5,-109.0,-101.0,-123.0,111.0,outdoors,grass,29.0,7,7
2015,REG,11,Sunday,2015-11-22,16:25,4:25 PM,2015_11_GB_MIN,MIN,GB,Home,-1.0,-105.0,-105.0,7,2,0,0.7777777777777778,6,3,0,0.6666666666666666,13.0,30.0,45.0,102.0,-113.0,-113.0,102.0,outdoors,fieldturf,30.0,7,7
2015,REG,11,Sunday,2015-11-22,13:00,1:00 PM,2015_11_IND_ATL,ATL,IND,Home,3.5,-114.0,103.0,6,3,0,0.6666666666666666,4,5,0,0.4444444444444444,21.0,24.0,47.5,-102.0,-108.0,162.0,-180.0,dome,fieldturf,,14,14
2015,REG,11,Sunday,2015-11-22,16:05,4:05 PM,2015_11_KC_SD,SD,KC,Home,-3.0,-118.0,107.0,2,7,0,0.2222222222222222,4,5,0,0.4444444444444444,3.0,33.0,45.5,-109.0,-101.0,-168.0,152.0,outdoors,grass,87.0,7,13
2015,REG,11,Sunday,2015-11-22,13:00,1:00 PM,2015_11_NYJ_HOU,HOU,NYJ,Home,-4.0,-103.0,-107.0,4,5,0,0.4444444444444444,5,4,0,0.5555555555555556,24.0,17.0,40.0,-104.0,-106.0,-199.0,179.0,closed,fieldturf,,10,6
2015,REG,11,Sunday,2015-11-22,13:00,1:00 PM,2015_11_OAK_DET,DET,OAK,Home,-2.0,-110.0,100.0,2,7,0,0.2222222222222222,4,5,0,0.4444444444444444,18.0,13.0,50.0,-103.0,-107.0,-127.0,115.0,dome,fieldturf,,7,7
2015,REG,11,Sunday,2015-11-22,16:25,4:25 PM,2015_11_SF_SEA,SEA,SF,Home,14.0,-108.0,-102.0,4,5,0,0.4444444444444444,3,6,0,0.3333333333333333,29.0,13.0,40.0,102.0,-113.0,807.0,-1065.0,outdoors,fieldturf,46.0,14,7
2015,REG,11,Sunday,2015-11-22,13:00,1:00 PM,2015_11_STL_BAL,BAL,STL,Home,3.0,-110.0,100.0,2,7,0,0.2222222222222222,4,5,0,0.4444444444444444,16.0,13.0,41.0,-103.0,-107.0,135.0,-149.0,outdoors,sportturf,47.0,7,7
2015,REG,11,Sunday,2015-11-22,13:00,1:00 PM,2015_11_TB_PHI,PHI,TB,Home,7.0,-113.0,102.0,4,5,0,0.4444444444444444,4,5,0,0.4444444444444444,17.0,45.0,46.0,-105.0,-105.0,270.0,-307.0,outdoors,grass,48.0,7,7
2015,REG,11,Sunday,2015-11-22,13:00,1:00 PM,2015_11_WAS_CAR,CAR,WAS,Home,7.0,-104.0,-106.0,9,0,0,1.0,4,5,0,0.4444444444444444,44.0,16.0,44.0,-103.0,-107.0,277.0,-315.0,outdoors,grass,50.0,7,7
2015,REG,11,Monday,2015-11-23,20:30,8:30 PM,2015_11_BUF_NE,NE,BUF,Home,7.0,-108.0,-102.0,9,0,0,1.0,5,4,0,0.5555555555555556,20.0,13.0,47.5,-113.0,102.0,301.0,-345.0,outdoors,fieldturf,29.0,11,8
2015,REG,12,Thursday,2015-11-26,16:30,4:30 PM,2015_12_CAR_DAL,DAL,CAR,Home,-1.0,-105.0,-105.0,3,7,0,0.3,10,0,0,1.0,14.0,33.0,44.5,-110.0,100.0,-113.0,102.0,closed,matrixturf,,4,4
2015,REG,12,Thursday,2015-11-26,20:30,8:30 PM,2015_12_CHI_GB,GB,CHI,Home,7.5,100.0,-110.0,7,3,0,0.7,4,6,0,0.4,13.0,17.0,45.0,100.0,-110.0,354.0,-410.0,outdoors,grass,39.0,4,4
2015,REG,12,Thursday,2015-11-26,12:30,12:30 PM,2015_12_PHI_DET,DET,PHI,Home,3.0,-109.0,-101.0,3,7,0,0.3,4,6,0,0.4,45.0,14.0,46.5,100.0,-110.0,136.0,-150.0,dome,fieldturf,,4,4
2015,REG,12,Sunday,2015-11-29,16:05,4:05 PM,2015_12_ARI_SF,SF,ARI,Home,-7.5,-106.0,-104.0,3,7,0,0.3,8,2,0,0.8,13.0,19.0,45.0,-105.0,-105.0,-365.0,318.0,outdoors,grass,54.0,7,7
2015,REG,12,Sunday,2015-11-29,13:00,1:00 PM,2015_12_BUF_KC,KC,BUF,Home,4.5,100.0,-110.0,5,5,0,0.5,5,5,0,0.5,30.0,22.0,41.0,-107.0,-103.0,195.0,-218.0,outdoors,grass,35.0,6,7
2015,REG,12,Sunday,2015-11-29,13:00,1:00 PM,2015_12_MIA_NYJ,NYJ,MIA,Home,4.5,100.0,-110.0,5,5,0,0.5,4,6,0,0.4,38.0,20.0,44.0,-110.0,100.0,191.0,-213.0,outdoors,fieldturf,45.0,7,7
2015,REG,12,Sunday,2015-11-29,13:00,1:00 PM,2015_12_MIN_ATL,ATL,MIN,Home,2.0,100.0,-110.0,6,4,0,0.6,7,3,0,0.7,10.0,20.0,45.0,-106.0,-104.0,116.0,-128.0,dome,fieldturf,,7,7
2015,REG,12,Sunday,2015-11-29,20:30,8:30 PM,2015_12_NE_DEN,DEN,NE,Home,-2.5,-103.0,-107.0,8,2,0,0.8,10,0,0,1.0,30.0,24.0,43.0,-104.0,-106.0,-133.0,120.0,outdoors,grass,23.0,6,7
2015,REG,12,Sunday,2015-11-29,13:00,1:00 PM,2015_12_NO_HOU,HOU,NO,Home,3.5,102.0,-112.0,5,5,0,0.5,4,6,0,0.4,24.0,6.0,50.5,-103.0,-107.0,178.0,-198.0,closed,fieldturf,,14,7
2015,REG,12,Sunday,2015-11-29,13:00,1:00 PM,2015_12_NYG_WAS,WAS,NYG,Home,-1.0,-101.0,-109.0,4,6,0,0.4,5,5,0,0.5,20.0,14.0,47.5,-103.0,-107.0,-109.0,-101.0,outdoors,grass,46.0,14,7
2015,REG,12,Sunday,2015-11-29,13:00,1:00 PM,2015_12_OAK_TEN,TEN,OAK,Home,-1.0,-107.0,-103.0,2,8,0,0.2,4,6,0,0.4,21.0,24.0,45.0,-103.0,-107.0,-114.0,103.0,outdoors,grass,56.0,7,10
2015,REG,12,Sunday,2015-11-29,16:25,4:25 PM,2015_12_PIT_SEA,SEA,PIT,Home,3.0,-125.0,113.0,5,5,0,0.5,6,4,0,0.6,39.0,30.0,46.5,101.0,-111.0,126.0,-139.0,outdoors,fieldturf,38.0,14,7
2015,REG,12,Sunday,2015-11-29,13:00,1:00 PM,2015_12_SD_JAX,JAX,SD,Home,5.0,105.0,-116.0,4,6,0,0.4,2,8,0,0.2,25.0,31.0,47.0,-105.0,-105.0,216.0,-242.0,outdoors,grass,75.0,7,10
2015,REG,12,Sunday,2015-11-29,13:00,1:00 PM,2015_12_STL_CIN,CIN,STL,Home,10.5,-125.0,113.0,8,2,0,0.8,4,6,0,0.4,31.0,7.0,42.0,-108.0,-102.0,361.0,-420.0,outdoors,fieldturf,41.0,7,7
2015,REG,12,Sunday,2015-11-29,13:00,1:00 PM,2015_12_TB_IND,IND,TB,Home,3.0,-127.0,115.0,5,5,0,0.5,5,5,0,0.5,25.0,12.0,46.5,-103.0,-107.0,120.0,-133.0,closed,fieldturf,,7,7
2015,REG,12,Monday,2015-11-30,20:30,8:30 PM,2015_12_BAL_CLE,CLE,BAL,Home,6.0,101.0,-111.0,2,8,0,0.2,3,7,0,0.3,27.0,33.0,41.0,100.0,-110.0,231.0,-260.0,outdoors,grass,45.0,8,15
2015,REG,13,Thursday,2015-12-03,20:25,8:25 PM,2015_13_GB_DET,DET,GB,Home,-2.5,104.0,-115.0,4,7,0,0.36363636363636365,7,4,0,0.6363636363636364,23.0,27.0,46.0,-108.0,-102.0,-121.0,110.0,dome,fieldturf,,7,7
2015,REG,13,Sunday,2015-12-06,13:00,1:00 PM,2015_13_ARI_STL,STL,ARI,Home,-3.5,100.0,-110.0,4,7,0,0.36363636363636365,9,2,0,0.8181818181818182,3.0,27.0,43.0,-105.0,-105.0,-180.0,162.0,dome,astroplay,,7,7
2015,REG,13,Sunday,2015-12-06,13:00,1:00 PM,2015_13_ATL_TB,TB,ATL,Home,1.0,-101.0,-109.0,5,6,0,0.45454545454545453,6,5,0,0.5454545454545454,23.0,19.0,46.5,-104.0,-106.0,104.0,-115.0,outdoors,grass,79.0,7,7
2015,REG,13,Sunday,2015-12-06,13:00,1:00 PM,2015_13_BAL_MIA,MIA,BAL,Home,3.5,-119.0,108.0,4,7,0,0.36363636363636365,4,7,0,0.36363636363636365,15.0,13.0,43.0,100.0,-110.0,156.0,-173.0,outdoors,grass,80.0,6,7
2015,REG,13,Sunday,2015-12-06,16:25,4:25 PM,2015_13_CAR_NO,NO,CAR,Home,-5.5,100.0,-110.0,4,7,0,0.36363636363636365,11,0,0,1.0,38.0,41.0,50.5,-108.0,-102.0,-225.0,201.0,dome,sportturf,,10,7
2015,REG,13,Sunday,2015-12-06,13:00,1:00 PM,2015_13_CIN_CLE,CLE,CIN,Home,-7.5,104.0,-115.0,2,9,0,0.18181818181818182,9,2,0,0.8181818181818182,3.0,37.0,44.0,102.0,-113.0,-320.0,281.0,outdoors,grass,45.0,7,6
2015,REG,13,Sunday,2015-12-06,16:05,4:05 PM,2015_13_DEN_SD,SD,DEN,Home,-6.0,102.0,-113.0,3,8,0,0.2727272727272727,9,2,0,0.8181818181818182,3.0,17.0,45.0,-104.0,-106.0,-230.0,205.0,outdoors,grass,78.0,7,7
2015,REG,13,Sunday,2015-12-06,13:00,1:00 PM,2015_13_HOU_BUF,BUF,HOU,Home,3.0,-117.0,106.0,5,6,0,0.45454545454545453,6,5,0,0.5454545454545454,30.0,21.0,42.0,-105.0,-105.0,129.0,-143.0,outdoors,a_turf,47.0,7,7
2015,REG,13,Sunday,2015-12-06,20:30,8:30 PM,2015_13_IND_PIT,PIT,IND,Home,10.0,-102.0,-108.0,6,5,0,0.5454545454545454,6,5,0,0.5454545454545454,45.0,10.0,50.5,-110.0,100.0,385.0,-450.0,outdoors,grass,37.0,7,7
2015,REG,13,Sunday,2015-12-06,13:00,1:00 PM,2015_13_JAX_TEN,TEN,JAX,Home,3.0,-123.0,111.0,2,9,0,0.18181818181818182,4,7,0,0.36363636363636365,42.0,39.0,43.5,-110.0,100.0,126.0,-139.0,outdoors,grass,56.0,7,7
2015,REG,13,Sunday,2015-12-06,16:05,4:05 PM,2015_13_KC_OAK,OAK,KC,Home,-3.0,-106.0,-104.0,5,6,0,0.45454545454545453,6,5,0,0.5454545454545454,20.0,34.0,45.5,-104.0,-106.0,-156.0,141.0,outdoors,grass,57.0,7,7
2015,REG,13,Sunday,2015-12-06,13:00,1:00 PM,2015_13_NYJ_NYG,NYG,NYJ,Home,-2.0,-105.0,-105.0,5,6,0,0.45454545454545453,6,5,0,0.5454545454545454,20.0,23.0,45.5,-107.0,-103.0,-123.0,111.0,outdoors,fieldturf,51.0,7,7
2015,REG,13,Sunday,2015-12-06,16:25,4:25 PM,2015_13_PHI_NE,NE,PHI,Home,9.5,-103.0,-107.0,10,1,0,0.9090909090909091,4,7,0,0.36363636363636365,28.0,35.0,49.5,100.0,-110.0,361.0,-420.0,outdoors,fieldturf,52.0,10,7
2015,REG,13,Sunday,2015-12-06,13:00,1:00 PM,2015_13_SEA_MIN,MIN,SEA,Home,-2.5,-120.0,109.0,8,3,0,0.7272727272727273,6,5,0,0.5454545454545454,7.0,38.0,43.0,-105.0,-105.0,-145.0,131.0,outdoors,fieldturf,37.0,7,7
